,Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL,lastTransfer,agentsTransfer
400,1980.67,0,1,1,437812,622.0,European Paintings,1980.0,Painting,A Dance in the Country,,,,,,16253,Artist, ,Giovanni Domenico Tiepolo,"Italian, Venice 1727–1804 Venice", ,"Tiepolo, Giovanni Domenico",Italian,1727      ,1804      ,,http://vocab.getty.edu/page/ulan/500025154,https://www.wikidata.org/wiki/Q435316,ca. 1755,1750,1760,Oil on canvas,29 3/4 x 47 1/4 in. (75.6 x 120 cm),"Gift of Mr. and Mrs. Charles Wrightsman, 1980",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437812,https://www.wikidata.org/wiki/Q19911584,,"Metropolitan Museum of Art, New York, NY",Costumes|Men|Women|Dancing|Actors,http://vocab.getty.edu/page/aat/300266810|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300389779|http://vocab.getty.edu/page/aat/300025658,https://www.wikidata.org/wiki/Q9053464|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q43393537|https://www.wikidata.org/wiki/Q33999,Gift,Mr. and Mrs. Charles Wrightsman
401,43.85.19,0,0,1,437813,600.0,European Paintings,1943.0,"Painting, monochrome overdoor",Allegorical Figure Representing Europe,,,,,,16253,Artist, ,Giovanni Domenico Tiepolo,"Italian, Venice 1727–1804 Venice", ,"Tiepolo, Giovanni Domenico",Italian,1727      ,1804      ,,http://vocab.getty.edu/page/ulan/500025154,https://www.wikidata.org/wiki/Q435316,,1747,1804,"Fresco, transferred to canvas",32 1/4 x 42 3/4 in. (81.9 x 108.6 cm),"Bequest of Grace Rainey Rogers, 1943",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437813,https://www.wikidata.org/wiki/Q19905334,,"Metropolitan Museum of Art, New York, NY",Women|Allegory,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300055866,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q18535,Bequest,Grace Rainey Rogers
402,13.2,0,0,1,437814,622.0,European Paintings,1913.0,"Painting, sketch for a ceiling painting",The Glorification of the Giustiniani Family,,,,,,16253,Artist, ,Giovanni Domenico Tiepolo,"Italian, Venice 1727–1804 Venice", ,"Tiepolo, Giovanni Domenico",Italian,1727      ,1804      ,,http://vocab.getty.edu/page/ulan/500025154,https://www.wikidata.org/wiki/Q435316,1783,1783,1783,Oil on canvas,46 x 32 1/2 in. (116.8 x 82.6 cm),"John Stewart Kennedy Fund, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437814,https://www.wikidata.org/wiki/Q19912109,,"Metropolitan Museum of Art, New York, NY",Men|Women|Putti|Neptune|Sky,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300250465|http://vocab.getty.edu/page/ia/901000243|http://vocab.getty.edu/page/aat/300263064,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q284865|https://www.wikidata.org/wiki/Q3954|https://www.wikidata.org/wiki/Q527,Purchase,John Stewart Kennedy Fund
403,71.28,0,0,1,437815,,European Paintings,1871.0,Painting,The Sacrifice of Isaac,,,,,,16253,Artist, ,Giovanni Domenico Tiepolo,"Italian, Venice 1727–1804 Venice", ,"Tiepolo, Giovanni Domenico",Italian,1727      ,1804      ,,http://vocab.getty.edu/page/ulan/500025154,https://www.wikidata.org/wiki/Q435316,mid-1750s,1754,1756,Oil on canvas,15 3/8 x 21 in. (39.1 x 53.3 cm),"Purchase, 1871",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437815,https://www.wikidata.org/wiki/Q19905442,,"Metropolitan Museum of Art, New York, NY",Knives|Abraham|Angels,http://vocab.getty.edu/page/aat/300024668|http://vocab.getty.edu/page/ia/901000475|http://vocab.getty.edu/page/aat/300379004,https://www.wikidata.org/wiki/Q32489|https://www.wikidata.org/wiki/Q9181|https://www.wikidata.org/wiki/Q235113,Purchase,
404,10.206,0,0,1,437819,623.0,European Paintings,1910.0,Painting,Doge Alvise Mocenigo (1507–1577) Presented to the Redeemer,,,,,,16254,Artist, ,Jacopo Tintoretto (Jacopo Robusti),"Italian, Venice 1518/19–1594 Venice", ,"Tintoretto, Jacopo (Jacopo Robusti)",Italian,1518      ,1594      ,,http://vocab.getty.edu/page/ulan/500011407,https://www.wikidata.org/wiki/Q9319,probably 1577,1577,1577,Oil on canvas,38 1/4 x 78 in. (97.2 x 198.1 cm),"John Stewart Kennedy Fund, 1910",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437819,https://www.wikidata.org/wiki/Q19911436,,"Metropolitan Museum of Art, New York, NY",Men|Saint Mark|Jesus|Lions|Angels,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/ia/901000495|http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/aat/300310388|http://vocab.getty.edu/page/aat/300379004,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q31966|https://www.wikidata.org/wiki/Q140|https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q302,Purchase,John Stewart Kennedy Fund
405,39.55,0,0,1,437820,608.0,European Paintings,1939.0,Painting,The Finding of Moses,,,,,,16254,Artist, ,Jacopo Tintoretto (Jacopo Robusti),"Italian, Venice 1518/19–1594 Venice", ,"Tintoretto, Jacopo (Jacopo Robusti)",Italian,1518      ,1594      ,,http://vocab.getty.edu/page/ulan/500011407,https://www.wikidata.org/wiki/Q9319,1560s?,1560,1569,Oil on canvas,30 1/2 x 52 3/4 in. (77.5 x 134 cm),"Gwynne Andrews Fund, 1939",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437820,https://www.wikidata.org/wiki/Q19904843,,"Metropolitan Museum of Art, New York, NY",Women|Moses,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901000167,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q9077,Purchase,Gwynne Andrews Fund
406,13.75,0,1,1,437821,,European Paintings,1913.0,Painting,The Miracle of the Loaves and Fishes,,,,,,16254,Artist, ,Jacopo Tintoretto (Jacopo Robusti),"Italian, Venice 1518/19–1594 Venice", ,"Tintoretto, Jacopo (Jacopo Robusti)",Italian,1518      ,1594      ,,http://vocab.getty.edu/page/ulan/500011407,https://www.wikidata.org/wiki/Q9319,ca. 1545–50,1545,1550,Oil on canvas,61 x 160 1/2 in. (154.9 x 407.7 cm),"Francis L. Leland Fund, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437821,https://www.wikidata.org/wiki/Q19904859,,"Metropolitan Museum of Art, New York, NY",Bread|Men|Women|Dogs|Fish|Landscapes|Christ,http://vocab.getty.edu/page/aat/300262820|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300265714|http://vocab.getty.edu/page/aat/300266085|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/ia/901000087,https://www.wikidata.org/wiki/Q7802|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q144|https://www.wikidata.org/wiki/Q152|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q642420,Purchase,Francis L. Leland Fund
407,41.100.12,0,1,1,437822,608.0,European Paintings,1941.0,Painting,Portrait of a Man,,,,,,16254,Artist, ,Jacopo Tintoretto (Jacopo Robusti),"Italian, Venice 1518/19–1594 Venice", ,"Tintoretto, Jacopo (Jacopo Robusti)",Italian,1518      ,1594      ,,http://vocab.getty.edu/page/ulan/500011407,https://www.wikidata.org/wiki/Q9319,1550s,1550,1559,Oil on canvas,44 3/8 x 35 in. (112.7 x 88.9 cm),"Gift of George Blumenthal, 1941",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437822,https://www.wikidata.org/wiki/Q19905075,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,Gift,George Blumenthal
408,14.40.650,0,1,1,437823,608.0,European Paintings,1914.0,Painting,"Filippo Archinto (born about 1500, died 1558), Archbishop of Milan",,,,,,16255,Artist, ,Titian (Tiziano Vecellio),"Italian, Pieve di Cadore ca. 1485/90?–1576 Venice", ,Titian (Tiziano Vecellio),Italian,1485      ,1576      ,,http://vocab.getty.edu/page/ulan/500031075,https://www.wikidata.org/wiki/Q47551,mid-1550s,1554,1556,Oil on canvas,46 1/2 x 37 in. (118.1 x 94 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437823,https://www.wikidata.org/wiki/Q19904807,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,Bequest,Benjamin Altman
409,49.7.15,0,0,1,437824,626.0,European Paintings,1949.0,Painting,Madonna and Child,,,,,,16255,Artist, ,Titian (Tiziano Vecellio),"Italian, Pieve di Cadore ca. 1485/90?–1576 Venice", ,Titian (Tiziano Vecellio),Italian,1485      ,1576      ,,http://vocab.getty.edu/page/ulan/500031075,https://www.wikidata.org/wiki/Q47551,ca. 1508,1503,1513,Oil on wood,Overall 18 x 22 in. (45.7 x 55.9 cm); painted surface 17 x 21 1/2 in. (43.2 x 54.6 cm),"The Jules Bache Collection, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437824,https://www.wikidata.org/wiki/Q3842385,,"Metropolitan Museum of Art, New York, NY",Madonna and Child,http://vocab.getty.edu/page/ia/901000052,https://www.wikidata.org/wiki/Q9309699,Collection,The Jules Bache Collection
410,14.40.640,0,1,1,437825,,European Paintings,1914.0,Painting,Portrait of a Man,,,,,,16255,Artist, ,Titian (Tiziano Vecellio),"Italian, Pieve di Cadore ca. 1485/90?–1576 Venice", ,Titian (Tiziano Vecellio),Italian,1485      ,1576      ,,http://vocab.getty.edu/page/ulan/500031075,https://www.wikidata.org/wiki/Q47551,ca. 1515,1510,1520,Oil on canvas,19 3/4 x 17 3/4 in. (50.2 x 45.1 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437825,https://www.wikidata.org/wiki/Q3937410,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,Bequest,Benjamin Altman
411,49.7.16,1,1,1,437826,,European Paintings,1949.0,Painting,Venus and Adonis,,,,,,16255,Artist, ,Titian (Tiziano Vecellio),"Italian, Pieve di Cadore ca. 1485/90?–1576 Venice", ,Titian (Tiziano Vecellio),Italian,1485      ,1576      ,,http://vocab.getty.edu/page/ulan/500031075,https://www.wikidata.org/wiki/Q47551,1550s,1550,1559,Oil on canvas,42 x 52 1/2 in. (106.7 x 133.4 cm),"The Jules Bache Collection, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437826,https://www.wikidata.org/wiki/Q4009570,,"Metropolitan Museum of Art, New York, NY",Cupid|Adonis|Venus|Dogs,http://vocab.getty.edu/page/aat/300380105|http://vocab.getty.edu/page/ia/901000521|http://vocab.getty.edu/page/ia/901001064|http://vocab.getty.edu/page/aat/300265714,https://www.wikidata.org/wiki/Q5011|https://www.wikidata.org/wiki/Q163920|https://www.wikidata.org/wiki/Q47652|https://www.wikidata.org/wiki/Q144,Collection,The Jules Bache Collection
412,36.29,0,1,1,437827,608.0,European Paintings,1936.0,Painting,Venus and the Lute Player,,,,,,16255,Artist, ,Titian,"Italian, Pieve di Cadore ca. 1485/90?–1576 Venice",and Workshop,Titian,Italian,1485      ,1576      ,,http://vocab.getty.edu/page/ulan/500031075,https://www.wikidata.org/wiki/Q47551,ca. 1565–70,1565,1570,Oil on canvas,65 x 82 1/2 in. (165.1 x 209.6 cm),"Munsey Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437827,https://www.wikidata.org/wiki/Q19911412,,"Metropolitan Museum of Art, New York, NY",Lutes|Venus|Musicians|Female Nudes|Cupid,http://vocab.getty.edu/page/aat/300042101|http://vocab.getty.edu/page/ia/901001064|http://vocab.getty.edu/page/aat/300025666|http://vocab.getty.edu/page/aat/300189568|http://vocab.getty.edu/page/aat/300380105,https://www.wikidata.org/wiki/Q180733|https://www.wikidata.org/wiki/Q47652|https://www.wikidata.org/wiki/Q40446|https://www.wikidata.org/wiki/Q5011|https://www.wikidata.org/wiki/Q639669,Purchase,Munsey Fund
413,27.56,0,0,1,437828,,European Paintings,1927.0,Painting,"Alfonso d'Este (1486–1534), Duke of Ferrara",,,,,,16255,Artist,Copy after,Titian,late 16th or early 17th century, ,Titian,Italian,1485      ,1576      ,,http://vocab.getty.edu/page/ulan/500031075,https://www.wikidata.org/wiki/Q47551,,1570,1629,Oil on canvas,50 x 38 3/4 in. (127 x 98.4 cm),"Munsey Fund, 1927",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437828,https://www.wikidata.org/wiki/Q20166957,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,Purchase,Munsey Fund
414,32.100.85,0,0,1,437830,,European Paintings,1932.0,Painting,Doge Andrea Gritti (1455–1538),,,,,,16255,Artist,Workshop of,Titian,"Italian, Pieve di Cadore ca. 1485/90?–1576 Venice", ,Titian,Italian,1485      ,1576      ,,http://vocab.getty.edu/page/ulan/500031075,https://www.wikidata.org/wiki/Q47551,,1508,1576,Oil on canvas,40 1/4 x 31 3/4 in. (102.2 x 80.6 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437830,https://www.wikidata.org/wiki/Q19911880,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,Collection,Michael Friedsam
415,17.190.8,0,0,1,437832,,European Paintings,1917.0,Painting,Portrait of a Man,,,,,,10838,Artist, ,Tommaso Fiorentino (Tommaso di Stefano Lunetti),"Italian, Florentine, ca. 1495–1564", ,Tommaso Fiorentino (Tommaso di Stefano Lunetti),Italian,1495      ,1564      ,,http://vocab.getty.edu/page/ulan/500007007,https://www.wikidata.org/wiki/Q21851468,1521,1521,1521,Oil on wood,32 1/4 x 23 7/8 in. (81.9 x 60.6 cm),"Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437832,https://www.wikidata.org/wiki/Q19912117,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,Gift,J. Pierpont Morgan
416,68.182,0,1,1,437841,619.0,European Paintings,1968.0,Painting,Saint Margaret of Cortona,,,,,,10838,Artist, ,Gaspare Traversi,"Italian, Neapolitan, ca. 1722–1770", ,"Traversi, Gaspare",Italian,1722      ,1770      ,,http://vocab.getty.edu/page/ulan/500011841,https://www.wikidata.org/wiki/Q1388163,ca. 1758,1753,1763,Oil on canvas,67 3/4 x 48 1/4 in. (172.1 x 122.6 cm),"Gwynne Andrews Fund, 1968",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437841,https://www.wikidata.org/wiki/Q19912743,,"Metropolitan Museum of Art, New York, NY",Boys|Women|Saints|Angels|Dogs|Devil|Nuns,http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300150555|http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/aat/300265714|http://vocab.getty.edu/page/aat/300379005|http://vocab.getty.edu/page/aat/300025770,https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q144|https://www.wikidata.org/wiki/Q6674|https://www.wikidata.org/wiki/Q43115|https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q191808,Purchase,Gwynne Andrews Fund
417,1976.100.19,0,1,1,437842,,European Paintings,1976.0,Painting,Teasing a Sleeping Girl,,,,,,10838,Artist, ,Gaspare Traversi,"Italian, Neapolitan, ca. 1722–1770", ,"Traversi, Gaspare",Italian,1722      ,1770      ,,http://vocab.getty.edu/page/ulan/500011841,https://www.wikidata.org/wiki/Q1388163,ca. 1760,1755,1765,Oil on canvas,34 1/8 x 42 3/8 in. (86.7 x 107.6 cm),"Bequest of Harry G. Sperling, 1971",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437842,https://www.wikidata.org/wiki/Q19913258,,"Metropolitan Museum of Art, New York, NY",Girls|Men|Women|Sleeping,http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300375130,https://www.wikidata.org/wiki/Q3031|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q35831|https://www.wikidata.org/wiki/Q467,Bequest,Harry G. Sperling
418,29.100.179,0,0,1,437843,,European Paintings,1929.0,Painting,Portrait of a Man,,,,,,10838716195,Artist|Artist,Attributed to|Fraudulent Imitation of,Gaspare Traversi|Goya,"Italian, Neapolitan, ca. 1722–1770| ", | ,"Traversi, Gaspare|Goya",Italian|Spanish,1722      |1746      ,1770      |1828      ,|,http://vocab.getty.edu/page/ulan/500011841|http://vocab.getty.edu/page/ulan/500118936,https://www.wikidata.org/wiki/Q1388163|https://www.wikidata.org/wiki/Q5432,,1742,1770,Oil on canvas,22 x 17 1/2 in. (55.9 x 44.5 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437843,https://www.wikidata.org/wiki/Q19913079,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,Collection,Mrs. H. O. Havemeyer
419,49.7.17,0,1,1,437849,624.0,European Paintings,1949.0,Painting,The Flight into Egypt,,,,,,16257,Artist, ,Cosmè Tura (Cosimo di Domenico di Bonaventura),"Italian, Ferrara ca. 1433–1495 Ferrara", ,"Tura, Cosmè (Cosimo di Domenico di Bonaventura)",Italian,1433      ,1495      ,,http://vocab.getty.edu/page/ulan/500022434,https://www.wikidata.org/wiki/Q7129,1470s,1470,1479,Tempera on wood,"Overall, with corners made up, 15 5/8 x 15 1/8 in. (39.7 x 38.4 cm); painted surface, diameter 15 1/4 in. (38.7 cm)","The Jules Bache Collection, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437849,https://www.wikidata.org/wiki/Q19911686,,"Metropolitan Museum of Art, New York, NY",Donkeys|Virgin Mary|Jesus|Flight Into Egypt|Joseph,http://vocab.getty.edu/page/aat/300265959|http://vocab.getty.edu/page/ia/901000032|http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/ia/901000391|http://vocab.getty.edu/page/ia/901000953,https://www.wikidata.org/wiki/Q3537778|https://www.wikidata.org/wiki/Q345|https://www.wikidata.org/wiki/Q302|https://www.wikidata.org/wiki/Q837143|https://www.wikidata.org/wiki/Q128267,Collection,The Jules Bache Collection
420,30.95.259,0,0,1,437850,624.0,European Paintings,1930.0,Painting,Saint Louis of Toulouse,,,,,,16257,Artist, ,Cosmè Tura (Cosimo di Domenico di Bonaventura),"Italian, Ferrara ca. 1433–1495 Ferrara", ,"Tura, Cosmè (Cosimo di Domenico di Bonaventura)",Italian,1433      ,1495      ,,http://vocab.getty.edu/page/ulan/500022434,https://www.wikidata.org/wiki/Q7129,1484?,1484,1484,"Tempera on canvas, stretched over wood, transferred from wood, gold ground",Overall 28 1/2 x 15 5/8 in. (72.4 x 39.7 cm); original size 28 1/4 x 12 5/8 in. (71.8 x 32.1 cm),"Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437850,https://www.wikidata.org/wiki/Q19911882,,"Metropolitan Museum of Art, New York, NY",Saints,http://vocab.getty.edu/page/aat/300150555,https://www.wikidata.org/wiki/Q43115,Collection,Theodore M. Davis
421,14.40.649,0,0,1,437851,602.0,European Paintings,1914.0,Painting,Portrait of a Young Man,,,,,,16257,Artist, ,Cosmè Tura (Cosimo di Domenico di Bonaventura),"Italian, Ferrara ca. 1433–1495 Ferrara", ,"Tura, Cosmè (Cosimo di Domenico di Bonaventura)",Italian,1433      ,1495      ,,http://vocab.getty.edu/page/ulan/500022434,https://www.wikidata.org/wiki/Q7129,1470s,1470,1479,Tempera on wood,Overall 11 1/8 x 7 3/4 in. (28.3 x 19.7 cm); painted surface 10 3/4 x 5 1/2 in. (27.3 x 14 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437851,https://www.wikidata.org/wiki/Q20166964,,"Metropolitan Museum of Art, New York, NY",Men|Profiles|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q4382010|https://www.wikidata.org/wiki/Q134307,Bequest,Benjamin Altman
